TimeStamp;RH;C
2020-10-11 22:47;62,06;16,83
2020-10-11 23:02;61,55;16,83
2020-10-11 23:17;61,55;16,54
2020-10-11 23:32;61,55;16,83
2020-10-11 23:47;61,55;16,83
2020-10-12 00:02;61,55;16,83
2020-10-12 00:17;61,04;16,54
2020-10-12 00:32;61,04;16,54
2020-10-12 00:47;61,04;16,54
2020-10-12 01:02;61,04;16,54
2020-10-12 01:17;61,04;16,54
2020-10-12 01:32;61,04;17,13
2020-10-12 01:47;61,55;16,83
2020-10-12 02:02;61,55;16,83
2020-10-12 02:17;61,55;16,83
2020-10-12 02:32;61,55;16,83
2020-10-12 02:47;61,55;17,13
2020-10-12 03:02;61,55;17,13
2020-10-12 03:17;61,55;17,13
2020-10-12 03:32;61,04;17,13
2020-10-12 03:47;61,04;17,13
2020-10-12 04:02;61,04;16,83
2020-10-12 04:17;61,04;16,83
2020-10-12 04:32;61,04;16,83
2020-10-12 04:47;61,04;16,83
2020-10-12 05:02;61,04;16,83
2020-10-12 05:17;61,04;16,54
2020-10-12 05:32;61,04;16,54
2020-10-12 05:47;61,04;16,54
2020-10-12 06:02;60,53;16,83
2020-10-12 06:17;60,53;16,83
2020-10-12 06:32;60,53;16,83
2020-10-12 06:47;60,53;16,83
2020-10-12 07:02;60,53;16,83
2020-10-12 07:17;60,53;16,83
2020-10-12 07:32;60,53;16,83
2020-10-12 07:47;60,53;16,83
2020-10-12 08:02;60,53;16,83
2020-10-12 08:17;60,53;16,83
2020-10-12 08:32;61,04;16,54
2020-10-12 08:47;61,04;16,54
2020-10-12 09:02;61,04;16,54
2020-10-12 09:17;61,04;16,83
2020-10-12 09:32;61,04;16,83
2020-10-12 09:47;61,04;16,54
2020-10-12 10:02;61,04;16,83
2020-10-12 10:17;61,04;16,83
2020-10-12 10:32;61,04;16,83
2020-10-12 10:47;60,53;16,83
2020-10-12 11:02;60,53;16,83
2020-10-12 11:17;60,53;16,83
2020-10-12 11:32;60,53;17,13
2020-10-12 11:47;60,53;17,13
2020-10-12 12:02;60,53;17,13
2020-10-12 12:17;60,53;17,13
2020-10-12 12:32;60,53;17,13
2020-10-12 12:47;61,04;17,13
2020-10-12 13:02;61,04;17,13
2020-10-12 13:17;61,04;17,42
2020-10-12 13:32;61,04;17,42
2020-10-12 13:47;60,53;17,13
2020-10-12 14:02;60,53;17,13
2020-10-12 14:17;60,53;17,13
2020-10-12 14:32;60,53;17,13
2020-10-12 14:47;60,53;17,13
2020-10-12 15:02;60,53;17,13
2020-10-12 15:17;60,53;17,13
2020-10-12 15:32;60,53;17,13
2020-10-12 15:47;60,53;17,13
2020-10-12 16:02;61,04;17,13
2020-10-12 16:17;61,04;17,13
2020-10-12 16:32;61,04;17,13
2020-10-12 16:47;61,04;17,13
2020-10-12 17:02;61,04;17,42
2020-10-12 17:17;61,04;17,42
2020-10-12 17:32;60,53;17,13
2020-10-12 17:47;60,53;17,13
2020-10-12 18:02;60,53;17,13
2020-10-12 18:17;60,53;17,13
2020-10-12 18:32;60,53;16,83
2020-10-12 18:47;60,53;16,83
2020-10-12 19:02;60,53;16,83
2020-10-12 19:17;60,53;17,13
2020-10-12 19:32;60,53;17,13
2020-10-12 19:47;60,53;17,13
2020-10-12 20:02;60,53;17,13
2020-10-12 20:17;60,53;17,13
2020-10-12 20:32;60,03;17,13
2020-10-12 20:47;60,03;17,13
2020-10-12 21:02;60,03;17,13
2020-10-12 21:17;60,03;17,13
2020-10-12 21:32;60,03;17,13
2020-10-12 21:47;60,03;17,13
2020-10-12 22:02;60,03;17,13
2020-10-12 22:17;60,03;17,13
2020-10-12 22:32;60,03;17,13
2020-10-12 22:47;60,03;17,13
2020-10-12 23:02;60,03;17,13
2020-10-12 23:17;60,03;17,13
2020-10-12 23:32;60,03;17,13
2020-10-12 23:47;60,03;17,13
2020-10-13 00:02;60,03;17,13
2020-10-13 00:17;60,03;17,13
2020-10-13 00:32;60,03;17,13
2020-10-13 00:47;60,03;17,13
2020-10-13 01:02;60,03;16,83
2020-10-13 01:17;60,03;16,83
2020-10-13 01:32;59,53;16,83
2020-10-13 01:47;59,53;16,83
2020-10-13 02:02;59,53;16,83
2020-10-13 02:17;59,53;16,83
2020-10-13 02:32;59,53;16,83
2020-10-13 02:47;59,53;16,83
2020-10-13 03:02;59,53;16,83
2020-10-13 03:17;59,53;16,83
2020-10-13 03:32;59,53;16,83
2020-10-13 03:47;59,53;17,13
2020-10-13 04:02;59,53;16,83
2020-10-13 04:17;59,53;16,83
2020-10-13 04:32;59,53;16,83
2020-10-13 04:47;59,53;16,83
2020-10-13 05:02;59,53;16,83
2020-10-13 05:17;59,53;16,83
2020-10-13 05:32;59,53;16,83
2020-10-13 05:47;59,53;16,83
2020-10-13 06:02;59,53;16,83
2020-10-13 06:17;59,53;16,83
2020-10-13 06:32;59,53;16,83
2020-10-13 06:47;59,53;16,83
2020-10-13 07:02;59,53;16,83
2020-10-13 07:17;59,53;16,83
2020-10-13 07:32;59,53;16,83
2020-10-13 07:47;59,53;16,83
2020-10-13 08:02;59,53;16,83
2020-10-13 08:17;59,53;16,83
2020-10-13 08:32;59,53;16,83
2020-10-13 08:47;59,53;16,83
2020-10-13 09:02;59,53;16,83
2020-10-13 09:17;59,53;16,83
2020-10-13 09:32;59,53;17,13
2020-10-13 09:47;59,53;16,83
2020-10-13 10:02;59,53;16,83
2020-10-13 10:17;59,53;17,13
2020-10-13 10:32;59,04;16,83
2020-10-13 10:47;58,04;16,83
2020-10-13 11:02;58,54;16,83
2020-10-13 11:17;58,54;16,83
2020-10-13 11:32;58,54;16,54
2020-10-13 11:47;58,54;16,83
2020-10-13 12:02;58,54;16,54
2020-10-13 12:17;58,54;16,54
2020-10-13 12:32;58,54;16,54
2020-10-13 12:47;58,54;16,83
2020-10-13 13:02;58,54;16,83
2020-10-13 13:17;58,54;16,83
2020-10-13 13:32;58,54;16,83
2020-10-13 13:47;58,54;16,83
2020-10-13 14:02;58,54;16,83
2020-10-13 14:17;58,54;16,83
2020-10-13 14:32;58,54;16,83
2020-10-13 14:47;58,54;16,54
2020-10-13 15:02;58,54;16,83
2020-10-13 15:17;58,54;16,83
2020-10-13 15:32;58,54;16,83
2020-10-13 15:47;58,04;17,13
2020-10-13 16:02;58,54;16,83
2020-10-13 16:17;58,54;17,13
2020-10-13 16:32;58,54;17,13
2020-10-13 16:47;58,54;17,13
2020-10-13 17:02;58,54;17,13
2020-10-13 17:17;58,54;17,13
2020-10-13 17:32;58,54;17,13
2020-10-13 17:47;58,54;17,13
2020-10-13 18:02;58,54;16,83
2020-10-13 18:17;58,54;16,83
2020-10-13 18:32;58,04;16,83
2020-10-13 18:47;58,04;16,83
2020-10-13 19:02;58,04;16,54
2020-10-13 19:17;58,04;16,54
2020-10-13 19:32;58,04;16,54
2020-10-13 19:47;58,04;16,83
2020-10-13 20:02;58,04;16,54
2020-10-13 20:17;58,04;16,54
2020-10-13 20:32;58,04;16,54
2020-10-13 20:47;58,04;16,54
2020-10-13 21:02;58,04;16,54
2020-10-13 21:17;58,04;16,54
2020-10-13 21:32;58,04;16,83
2020-10-13 21:47;58,04;16,83
2020-10-13 22:02;58,04;16,83
2020-10-13 22:17;58,04;16,83
2020-10-13 22:32;58,04;16,83
2020-10-13 22:47;58,04;16,83
2020-10-13 23:02;58,04;16,83
2020-10-13 23:17;57,54;16,83
2020-10-13 23:32;57,54;17,13
2020-10-13 23:47;57,54;16,83
2020-10-14 00:02;57,54;16,54
2020-10-14 00:17;57,54;16,54
2020-10-14 00:32;57,54;16,54
2020-10-14 00:47;57,54;16,54
2020-10-14 01:02;57,54;16,24
2020-10-14 01:17;57,54;16,24
2020-10-14 01:32;57,54;16,24
2020-10-14 01:47;57,54;16,24
2020-10-14 02:02;57,05;16,24
2020-10-14 02:17;57,05;16,24
2020-10-14 02:32;57,05;16,24
2020-10-14 02:47;57,05;16,24
2020-10-14 03:02;57,05;16,24
2020-10-14 03:17;57,05;16,24
2020-10-14 03:32;57,05;16,54
2020-10-14 03:47;57,05;16,54
2020-10-14 04:02;57,05;16,83
2020-10-14 04:17;56,55;16,54
2020-10-14 04:32;56,55;16,54
2020-10-14 04:47;56,05;16,54
2020-10-14 05:02;56,05;16,24
2020-10-14 05:17;56,05;16,24
2020-10-14 05:32;56,05;16,24
2020-10-14 05:47;56,05;16,24
2020-10-14 06:02;56,05;16,24
2020-10-14 06:17;56,05;16,24
2020-10-14 06:32;56,05;16,24
2020-10-14 06:47;56,05;16,24
2020-10-14 07:02;56,05;16,24
2020-10-14 07:17;56,05;16,24
2020-10-14 07:32;56,05;15,95
2020-10-14 07:47;56,55;16,24
2020-10-14 08:02;56,55;16,54
2020-10-14 08:17;57,05;16,54
2020-10-14 08:32;57,05;16,24
2020-10-14 08:47;57,05;16,24
2020-10-14 09:02;57,05;16,24
2020-10-14 09:17;57,54;15,95
2020-10-14 09:32;57,54;15,95
2020-10-14 09:47;57,54;16,24
2020-10-14 10:02;57,54;16,24
2020-10-14 10:17;57,54;16,24
2020-10-14 10:32;57,54;16,24
2020-10-14 10:47;57,54;16,24
2020-10-14 11:02;57,54;16,24
2020-10-14 11:17;57,54;16,24
2020-10-14 11:32;57,54;16,24
2020-10-14 11:47;57,54;16,24
2020-10-14 12:02;57,54;16,24
2020-10-14 12:17;57,54;16,24
2020-10-14 12:32;57,54;16,24
2020-10-14 12:47;57,54;16,24
2020-10-14 13:02;57,54;16,24
2020-10-14 13:17;57,54;16,24
2020-10-14 13:32;57,54;16,24
2020-10-14 13:47;57,54;16,24
2020-10-14 14:02;57,54;16,24
2020-10-14 14:17;57,54;16,24
2020-10-14 14:32;57,54;16,54
2020-10-14 14:47;57,54;16,54
2020-10-14 15:02;57,54;16,54
2020-10-14 15:17;57,54;16,54
2020-10-14 15:32;58,04;16,83
2020-10-14 15:47;58,04;16,54
2020-10-14 16:02;58,04;16,83
2020-10-14 16:17;58,04;16,54
2020-10-14 16:32;58,04;16,83
2020-10-14 16:47;58,04;16,83
2020-10-14 17:02;58,04;16,83
2020-10-14 17:17;58,04;16,83
2020-10-14 17:32;58,04;16,83
2020-10-14 17:47;58,04;16,54
2020-10-14 18:02;58,04;16,54
2020-10-14 18:17;58,04;16,54
2020-10-14 18:32;58,04;16,54
2020-10-14 18:47;58,04;16,54
2020-10-14 19:02;58,04;16,83
2020-10-14 19:17;58,04;16,83
2020-10-14 19:32;58,04;16,83
2020-10-14 19:47;58,04;16,54
2020-10-14 20:02;58,04;16,54
2020-10-14 20:17;58,04;16,54
2020-10-14 20:32;58,04;16,24
2020-10-14 20:47;58,04;16,24
2020-10-14 21:02;58,04;16,24
2020-10-14 21:17;58,04;16,24
2020-10-14 21:32;58,04;16,24
2020-10-14 21:47;58,04;16,54
2020-10-14 22:02;58,04;16,54
2020-10-14 22:17;58,04;16,54
2020-10-14 22:32;58,04;16,54
2020-10-14 22:47;58,04;16,54
2020-10-14 23:02;58,04;16,24
2020-10-14 23:17;58,04;16,24
2020-10-14 23:32;58,04;16,54
2020-10-14 23:47;58,04;16,54
2020-10-15 00:02;58,04;16,83
2020-10-15 00:17;58,04;16,83
2020-10-15 00:32;58,04;16,83
2020-10-15 00:47;58,04;16,83
2020-10-15 01:02;58,04;16,83
2020-10-15 01:17;58,04;16,83
2020-10-15 01:32;57,54;16,54
2020-10-15 01:47;57,54;16,54
2020-10-15 02:02;57,54;16,54
2020-10-15 02:17;57,54;16,24
2020-10-15 02:32;57,54;16,54
2020-10-15 02:47;57,54;16,54
2020-10-15 03:02;57,54;16,54
2020-10-15 03:17;57,54;16,54
2020-10-15 03:32;57,54;16,54
2020-10-15 03:47;57,54;16,24
2020-10-15 04:02;57,05;16,24
2020-10-15 04:17;57,05;16,83
2020-10-15 04:32;57,05;16,83
2020-10-15 04:47;57,05;16,83
2020-10-15 05:02;56,55;16,54
2020-10-15 05:17;56,05;16,24
2020-10-15 05:32;56,05;16,83
2020-10-15 05:47;55,56;16,24
2020-10-15 06:02;55,56;16,83
2020-10-15 06:17;55,06;16,24
2020-10-15 06:32;54,56;16,54
2020-10-15 06:47;54,06;16,24
2020-10-15 07:02;53,57;16,24
2020-10-15 07:17;53,57;15,95
2020-10-15 07:32;53,07;16,54
2020-10-15 07:47;53,07;16,24
2020-10-15 08:02;52,57;16,24
2020-10-15 08:17;52,08;16,24
2020-10-15 08:32;52,08;16,54
2020-10-15 08:47;52,57;16,54
2020-10-15 09:02;52,08;16,54
2020-10-15 09:17;52,08;16,24
2020-10-15 09:32;51,58;16,24
2020-10-15 09:47;51,08;16,54
2020-10-15 10:02;51,58;16,54
2020-10-15 10:17;51,08;16,24
2020-10-15 10:32;51,08;16,24
2020-10-15 10:47;51,08;16,24
2020-10-15 11:02;50,58;16,54
2020-10-15 11:17;50,58;16,54
2020-10-15 11:32;50,58;16,24
2020-10-15 11:47;50,58;16,24
2020-10-15 12:02;50,09;16,24
2020-10-15 12:17;50,09;16,24
2020-10-15 12:32;50,09;16,24
2020-10-15 12:47;50,09;16,24
2020-10-15 13:02;50,09;16,24
2020-10-15 13:17;50,09;16,24
2020-10-15 13:32;50,09;15,95
2020-10-15 13:47;50,58;16,24
2020-10-15 14:02;51,08;16,24
2020-10-15 14:17;51,08;15,95
2020-10-15 14:32;51,58;15,95
2020-10-15 14:47;51,58;16,24
2020-10-15 15:02;51,58;15,95
2020-10-15 15:17;51,58;15,95
2020-10-15 15:32;52,08;16,24
2020-10-15 15:47;52,08;16,24
2020-10-15 16:02;52,08;16,24
2020-10-15 16:17;52,08;16,24
2020-10-15 16:32;52,08;16,24
2020-10-15 16:47;52,08;16,24
2020-10-15 17:02;51,58;15,95
2020-10-15 17:17;52,08;15,95
2020-10-15 17:32;51,58;15,95
2020-10-15 17:47;51,08;16,24
2020-10-15 18:02;51,58;16,54
2020-10-15 18:17;51,08;15,95
2020-10-15 18:32;51,08;15,95
2020-10-15 18:47;51,58;15,95
2020-10-15 19:02;51,08;16,24
2020-10-15 19:17;51,58;15,66
2020-10-15 19:32;52,08;15,95
2020-10-15 19:47;52,08;15,95
2020-10-15 20:02;52,08;15,95
2020-10-15 20:17;51,58;16,24
2020-10-15 20:32;51,58;16,24
2020-10-15 20:47;51,58;16,24
2020-10-15 21:02;51,08;16,24
2020-10-15 21:17;51,58;16,24
2020-10-15 21:32;51,08;16,24
2020-10-15 21:47;50,58;15,95
2020-10-15 22:02;50,58;15,95
2020-10-15 22:17;50,58;15,66
2020-10-15 22:32;50,09;15,95
2020-10-15 22:47;50,09;15,66
2020-10-15 23:02;50,58;15,95
2020-10-15 23:17;50,58;15,95
2020-10-15 23:32;50,58;15,95
2020-10-15 23:47;50,58;15,95
2020-10-16 00:02;50,58;15,95
2020-10-16 00:17;50,58;15,95
2020-10-16 00:32;51,08;15,95
2020-10-16 00:47;51,08;15,95
2020-10-16 01:02;51,08;15,95
2020-10-16 01:17;51,58;15,95
2020-10-16 01:32;51,58;15,95
2020-10-16 01:47;51,58;15,95
2020-10-16 02:02;51,58;16,24
2020-10-16 02:17;51,58;15,95
2020-10-16 02:32;51,08;15,95
2020-10-16 02:47;51,08;15,95
2020-10-16 03:02;50,58;15,95
2020-10-16 03:17;50,58;16,24
2020-10-16 03:32;50,58;15,95
2020-10-16 03:47;50,09;15,66
2020-10-16 04:02;50,09;15,95
2020-10-16 04:17;49,59;15,95
2020-10-16 04:32;49,59;15,66
2020-10-16 04:47;49,59;15,66
2020-10-16 05:02;50,09;15,95
2020-10-16 05:17;50,09;15,95
2020-10-16 05:32;50,09;15,66
2020-10-16 05:47;50,58;15,38
2020-10-16 06:02;50,58;15,66
2020-10-16 06:17;50,58;15,66
2020-10-16 06:32;50,58;15,66
2020-10-16 06:47;50,58;15,66
2020-10-16 07:02;50,58;15,95
2020-10-16 07:17;50,58;15,95
2020-10-16 07:32;50,58;15,95
2020-10-16 07:47;50,58;15,95
2020-10-16 08:02;50,58;15,66
2020-10-16 08:17;50,58;15,66
2020-10-16 08:32;50,09;15,66
2020-10-16 08:47;50,09;15,66
2020-10-16 09:02;49,59;15,66
2020-10-16 09:17;49,59;15,66
2020-10-16 09:32;49,09;15,95
2020-10-16 09:47;49,09;15,66
2020-10-16 10:02;49,09;15,95
2020-10-16 10:17;49,09;15,66
2020-10-16 10:32;49,09;15,66
2020-10-16 10:47;49,09;15,66
2020-10-16 11:02;49,09;15,66
2020-10-16 11:17;49,59;15,66
2020-10-16 11:32;49,09;15,95
2020-10-16 11:47;49,09;15,66
2020-10-16 12:02;49,59;15,38
2020-10-16 12:17;49,09;15,66
2020-10-16 12:32;49,09;15,66
2020-10-16 12:47;49,09;15,66
2020-10-16 13:02;49,59;15,66
2020-10-16 13:17;49,59;15,66
2020-10-16 13:32;49,09;15,66
2020-10-16 13:47;49,59;15,38
2020-10-16 14:02;49,09;15,95
2020-10-16 14:17;49,09;15,95
2020-10-16 14:32;49,59;15,38
2020-10-16 14:47;49,09;15,66
2020-10-16 15:02;49,09;15,66
2020-10-16 15:17;49,09;15,66
2020-10-16 15:32;49,09;15,66
2020-10-16 15:47;49,09;15,66
2020-10-16 16:02;49,59;15,66
2020-10-16 16:17;50,09;15,66
2020-10-16 16:32;50,09;15,95
2020-10-16 16:47;50,09;15,95
2020-10-16 17:02;50,09;15,66
2020-10-16 17:17;50,09;15,66
2020-10-16 17:32;50,58;15,66
2020-10-16 17:47;50,58;15,66
2020-10-16 18:02;50,58;15,66
2020-10-16 18:17;50,58;15,66
2020-10-16 18:32;50,58;15,66
2020-10-16 18:47;50,58;15,66
2020-10-16 19:02;50,58;15,66
2020-10-16 19:17;50,58;15,66
2020-10-16 19:32;50,58;15,66
2020-10-16 19:47;50,58;15,66
2020-10-16 20:02;50,58;15,66
2020-10-16 20:17;50,58;15,66
2020-10-16 20:32;50,58;15,66
2020-10-16 20:47;50,58;15,38
2020-10-16 21:02;50,58;15,38
2020-10-16 21:17;50,58;15,66
2020-10-16 21:32;50,58;15,66
2020-10-16 21:47;50,58;15,66
2020-10-16 22:02;50,58;15,66
2020-10-16 22:17;50,58;15,66
2020-10-16 22:32;50,58;15,66
2020-10-16 22:47;50,58;15,38
2020-10-16 23:02;50,09;15,38
2020-10-16 23:17;50,09;15,66
2020-10-16 23:32;50,09;15,66
2020-10-16 23:47;50,09;15,66
2020-10-17 00:02;50,09;15,95
2020-10-17 00:17;49,59;15,66
2020-10-17 00:32;49,59;15,66
2020-10-17 00:47;49,59;15,38
2020-10-17 01:02;49,59;15,38
2020-10-17 01:17;49,59;15,38
2020-10-17 01:32;49,59;15,38
2020-10-17 01:47;49,59;15,38
2020-10-17 02:02;49,59;15,38
2020-10-17 02:17;49,59;15,38
2020-10-17 02:32;49,59;15,38
2020-10-17 02:47;49,59;15,38
2020-10-17 03:02;49,59;15,38
2020-10-17 03:17;49,59;15,38
2020-10-17 03:32;49,59;15,09
2020-10-17 03:47;49,59;15,09
2020-10-17 04:02;49,09;15,09
2020-10-17 04:17;49,09;15,09
2020-10-17 04:32;49,09;15,09
2020-10-17 04:47;49,09;15,09
2020-10-17 05:02;49,09;15,38
2020-10-17 05:17;49,59;15,38
2020-10-17 05:32;49,09;15,38
2020-10-17 05:47;49,09;15,38
2020-10-17 06:02;49,09;15,38
2020-10-17 06:17;49,09;15,38
2020-10-17 06:32;49,09;15,38
2020-10-17 06:47;49,09;15,38
2020-10-17 07:02;49,09;15,38
2020-10-17 07:17;49,09;15,38
2020-10-17 07:32;49,09;15,38
2020-10-17 07:47;49,09;15,38
2020-10-17 08:02;49,09;15,38
2020-10-17 08:17;49,09;15,38
2020-10-17 08:32;49,09;15,38
2020-10-17 08:47;49,09;15,38
2020-10-17 09:02;49,09;15,38
2020-10-17 09:17;49,09;15,38
2020-10-17 09:32;49,59;15,38
2020-10-17 09:47;49,09;15,09
2020-10-17 10:02;49,09;15,09
2020-10-17 10:17;49,09;15,09
2020-10-17 10:32;49,09;15,09
2020-10-17 10:47;49,09;15,09
2020-10-17 11:02;49,09;15,09
2020-10-17 11:17;49,59;15,09
2020-10-17 11:32;49,59;15,09
2020-10-17 11:47;49,59;15,38
2020-10-17 12:02;49,59;15,38
2020-10-17 12:17;50,09;15,38
2020-10-17 12:32;50,09;15,38
2020-10-17 12:47;50,09;15,09
2020-10-17 13:02;50,09;15,09
2020-10-17 13:17;50,09;15,09
2020-10-17 13:32;50,58;15,09
2020-10-17 13:47;50,58;15,09
2020-10-17 14:02;50,58;15,38
2020-10-17 14:17;50,58;15,38
2020-10-17 14:32;50,58;15,38
2020-10-17 14:47;50,58;15,38
2020-10-17 15:02;50,58;15,38
2020-10-17 15:17;50,58;15,38
2020-10-17 15:32;50,58;15,38
2020-10-17 15:47;50,58;15,38
2020-10-17 16:02;50,58;15,38
2020-10-17 16:17;50,58;15,38
2020-10-17 16:32;50,58;15,38
2020-10-17 16:47;50,58;15,38
2020-10-17 17:02;50,58;15,38
2020-10-17 17:17;50,58;15,66
2020-10-17 17:32;51,08;15,66
2020-10-17 17:47;51,08;15,66
2020-10-17 18:02;51,08;15,66
2020-10-17 18:17;51,08;15,38
2020-10-17 18:32;51,08;15,38
2020-10-17 18:47;51,08;15,38
2020-10-17 19:02;51,58;15,66
2020-10-17 19:17;51,58;15,66
2020-10-17 19:32;51,58;15,95
2020-10-17 19:47;51,58;15,95
2020-10-17 20:02;51,58;15,95
2020-10-17 20:17;51,58;15,95
2020-10-17 20:32;51,58;15,66
2020-10-17 20:47;51,58;15,66
2020-10-17 21:02;51,58;15,66
2020-10-17 21:17;51,58;15,66
2020-10-17 21:32;51,58;15,66
2020-10-17 21:47;51,58;15,66
2020-10-17 22:02;51,58;15,66
2020-10-17 22:17;51,08;15,66
2020-10-17 22:32;51,58;15,66
2020-10-17 22:47;51,58;15,66
2020-10-17 23:02;51,58;15,38
2020-10-17 23:17;52,08;15,66
2020-10-17 23:32;52,08;15,66
2020-10-17 23:47;52,08;15,66
2020-10-18 00:02;52,08;15,95
2020-10-18 00:17;52,08;15,95
2020-10-18 00:32;52,08;15,95
2020-10-18 00:47;52,08;15,95
2020-10-18 01:02;52,08;15,95
2020-10-18 01:17;52,08;15,95
2020-10-18 01:32;52,57;15,95
2020-10-18 01:47;52,57;15,95
2020-10-18 02:02;52,57;15,66
2020-10-18 02:17;52,57;15,66
2020-10-18 02:32;52,57;15,66
2020-10-18 02:47;52,57;15,95
2020-10-18 03:02;52,57;15,95
2020-10-18 03:17;52,57;15,95
2020-10-18 03:32;52,57;15,95
2020-10-18 03:47;52,57;15,66
2020-10-18 04:02;52,57;15,66
2020-10-18 04:17;53,07;15,66
2020-10-18 04:32;53,07;15,66
2020-10-18 04:47;53,07;15,66
2020-10-18 05:02;53,07;15,95
2020-10-18 05:17;53,07;15,95
2020-10-18 05:32;53,07;15,95
2020-10-18 05:47;53,07;15,95
2020-10-18 06:02;53,07;15,95
2020-10-18 06:17;53,07;16,24
2020-10-18 06:32;53,07;16,24
2020-10-18 06:47;53,07;16,24
2020-10-18 07:02;53,07;16,24
2020-10-18 07:17;53,07;16,24
2020-10-18 07:32;53,07;16,24
2020-10-18 07:47;53,07;16,24
2020-10-18 08:02;53,07;16,24
2020-10-18 08:17;53,07;16,24
2020-10-18 08:32;53,07;16,24
2020-10-18 08:47;53,07;15,95
2020-10-18 09:02;53,07;15,95
2020-10-18 09:17;52,57;15,66
2020-10-18 09:32;52,57;15,95
2020-10-18 09:47;52,57;15,95
2020-10-18 10:02;52,57;15,95
2020-10-18 10:17;52,57;15,95
2020-10-18 10:32;52,57;15,95
2020-10-18 10:47;52,57;15,95
2020-10-18 11:02;52,08;15,95
2020-10-18 11:17;52,08;15,95
2020-10-18 11:32;52,08;15,95
2020-10-18 11:47;52,08;15,95
2020-10-18 12:02;52,08;15,95
2020-10-18 12:17;51,58;15,66
2020-10-18 12:32;51,58;15,66
2020-10-18 12:47;51,58;15,66
2020-10-18 13:02;51,58;15,66
2020-10-18 13:17;52,08;15,95
2020-10-18 13:32;52,08;15,95
2020-10-18 13:47;52,08;15,95
2020-10-18 14:02;52,08;15,95
2020-10-18 14:17;52,08;15,95
2020-10-18 14:32;52,08;15,66
2020-10-18 14:47;52,08;15,66
2020-10-18 15:02;52,08;15,95
2020-10-18 15:17;52,08;15,95
2020-10-18 15:32;52,08;16,24
2020-10-18 15:47;51,58;15,95
2020-10-18 16:02;51,58;15,66
2020-10-18 16:17;52,08;15,95
2020-10-18 16:32;52,08;15,95
2020-10-18 16:47;52,08;15,95
2020-10-18 17:02;52,08;15,95
2020-10-18 17:17;52,08;15,95
2020-10-18 17:32;52,08;15,95
2020-10-18 17:47;52,08;15,95
2020-10-18 18:02;51,58;15,66
2020-10-18 18:17;51,58;15,66
2020-10-18 18:32;51,58;15,66
2020-10-18 18:47;51,58;15,66
2020-10-18 19:02;51,58;15,66
2020-10-18 19:17;51,58;15,66
2020-10-18 19:32;51,58;15,66
2020-10-18 19:47;51,58;15,95
2020-10-18 20:02;51,08;15,95
2020-10-18 20:17;51,08;15,95
2020-10-18 20:32;51,08;15,95
2020-10-18 20:47;51,08;15,95
2020-10-18 21:02;51,58;15,66
2020-10-18 21:17;51,58;15,95
2020-10-18 21:32;51,58;15,95
2020-10-18 21:47;51,08;15,66
2020-10-18 22:02;51,08;15,66
2020-10-18 22:17;51,08;15,66
2020-10-18 22:32;51,08;15,95
2020-10-18 22:47;51,08;15,66
2020-10-18 23:02;50,58;15,95
2020-10-18 23:17;50,58;15,95
2020-10-18 23:32;50,58;15,95
2020-10-18 23:47;50,58;15,95
2020-10-19 00:02;50,58;15,66
2020-10-19 00:17;50,58;15,66
2020-10-19 00:32;50,58;15,66
2020-10-19 00:47;50,58;15,66
2020-10-19 01:02;50,58;15,38
2020-10-19 01:17;50,58;15,38
2020-10-19 01:32;50,58;15,38
2020-10-19 01:47;50,58;15,38
2020-10-19 02:02;50,58;15,66
2020-10-19 02:17;50,58;15,38
2020-10-19 02:32;50,58;15,38
2020-10-19 02:47;50,58;15,38
2020-10-19 03:02;50,58;15,38
2020-10-19 03:17;50,58;15,38
2020-10-19 03:32;50,58;15,38
2020-10-19 03:47;50,58;15,38
2020-10-19 04:02;50,09;15,38
2020-10-19 04:17;50,09;15,66
2020-10-19 04:32;50,09;15,38
2020-10-19 04:47;50,09;15,66
2020-10-19 05:02;50,09;15,66
2020-10-19 05:17;50,09;15,66
2020-10-19 05:32;50,09;15,38
2020-10-19 05:47;50,09;15,38
2020-10-19 06:02;50,09;15,38
2020-10-19 06:17;50,09;15,38
2020-10-19 06:32;50,09;15,38
2020-10-19 06:47;50,09;15,38
2020-10-19 07:02;50,09;15,38
2020-10-19 07:17;49,59;15,38
2020-10-19 07:32;49,59;15,38
2020-10-19 07:47;49,59;15,38
2020-10-19 08:02;49,59;15,09
2020-10-19 08:17;49,09;15,09
2020-10-19 08:32;49,09;15,38
2020-10-19 08:47;49,09;15,38
2020-10-19 09:02;49,59;15,66
2020-10-19 09:17;49,09;15,66
2020-10-19 09:32;49,09;15,66
2020-10-19 09:47;49,09;15,38
2020-10-19 10:02;49,09;15,38
2020-10-19 10:17;49,09;15,38
2020-10-19 10:32;49,09;15,38
2020-10-19 10:47;49,09;15,38
2020-10-19 11:02;49,59;15,38
2020-10-19 11:17;49,09;15,38
2020-10-19 11:32;49,09;15,09
2020-10-19 11:47;49,09;15,09
2020-10-19 12:02;49,09;15,09
2020-10-19 12:17;49,09;15,09
2020-10-19 12:32;49,09;15,09
2020-10-19 12:47;49,09;15,09
2020-10-19 13:02;49,09;15,09
2020-10-19 13:17;49,09;15,38
2020-10-19 13:32;49,09;15,38
2020-10-19 13:47;49,09;15,66
2020-10-19 14:02;49,09;15,66
2020-10-19 14:17;49,09;15,38
2020-10-19 14:32;49,09;15,38
